  #K-Path    Energy        Mo         S        Si         C         O
# Band-Index    1
    0.362    0.8432     0.741     0.072     0.022     0.000     0.000
    0.351    0.8558     0.740     0.077     0.022     0.000     0.000
    0.340    0.8601     0.714     0.080     0.030     0.000     0.000
    0.329    0.8534     0.691     0.083     0.035     0.000     0.000
    0.318    0.8463     0.449     0.199     0.030     0.000     0.000
    0.307    0.8384     0.402     0.104     0.106     0.000     0.000
    0.296    0.8280     0.407     0.111     0.097     0.000     0.000
    0.285    0.8137     0.447     0.142     0.063     0.000     0.000
    0.274    0.8089     0.471     0.162     0.046     0.000     0.000
    0.263    0.7930     0.480     0.160     0.042     0.000     0.000
    0.252    0.7730     0.483     0.158     0.042     0.000     0.000
    0.241    0.7533     0.434     0.244     0.008     0.000     0.000
    0.230    0.7348     0.436     0.244     0.009     0.000     0.000
    0.230    0.7348     0.436     0.243     0.009     0.000     0.000
    0.210    0.7383     0.456     0.219     0.015     0.000     0.000
    0.191    0.7487     0.506     0.168     0.030     0.000     0.000
    0.172    0.7607     0.503     0.168     0.030     0.000     0.000
    0.153    0.7600     0.502     0.168     0.030     0.000     0.000
    0.134    0.7648     0.340     0.096     0.122     0.000     0.000
    0.115    0.7742     0.121     0.028     0.244     0.000     0.000
    0.096    0.7808     0.720     0.073     0.031     0.000     0.000
    0.077    0.7848     0.478     0.149     0.047     0.000     0.000
    0.057    0.7873     0.468     0.141     0.054     0.000     0.000
    0.038    0.7898     0.355     0.097     0.126     0.000     0.000
    0.019    0.7938     0.423     0.118     0.083     0.000     0.000
    0.000    0.7971     0.424     0.126     0.082     0.000     0.000
 
# Band-Index  303
    0.000    0.7980     0.429     0.119     0.078     0.000     0.000
    0.019    0.7944     0.422     0.114     0.084     0.000     0.000
    0.038    0.7899     0.409     0.115     0.093     0.000     0.000
    0.057    0.7878     0.399     0.107     0.103     0.000     0.000
    0.077    0.7853     0.394     0.099     0.110     0.000     0.000
    0.096    0.7813     0.407     0.087     0.116     0.000     0.000
    0.115    0.7746     0.466     0.075     0.106     0.000     0.000
    0.134    0.7859     0.535     0.078     0.080     0.000     0.000
    0.153    0.7744     0.444     0.082     0.111     0.000     0.000
    0.172    0.7699     0.470     0.181     0.037     0.000     0.000
    0.191    0.7806     0.480     0.197     0.012     0.000     0.000
    0.210    0.7946     0.478     0.204     0.013     0.000     0.000
    0.230    0.8103     0.472     0.211     0.010     0.000     0.000
    0.230    0.8103     0.473     0.211     0.010     0.000     0.000
    0.241    0.8087     0.470     0.206     0.009     0.000     0.000
    0.252    0.8078     0.466     0.212     0.010     0.000     0.000
    0.263    0.8078     0.461     0.213     0.010     0.000     0.000
    0.274    0.8099     0.405     0.169     0.056     0.000     0.000
    0.285    0.8238     0.372     0.114     0.105     0.000     0.000
    0.296    0.8339     0.449     0.158     0.057     0.000     0.000
    0.307    0.8413     0.479     0.176     0.033     0.000     0.000
    0.318    0.8482     0.488     0.177     0.032     0.000     0.000
    0.329    0.8551     0.492     0.170     0.031     0.000     0.000
    0.340    0.8616     0.487     0.168     0.034     0.000     0.000
    0.351    0.8662     0.484     0.153     0.047     0.000     0.000
    0.362    0.8709     0.482     0.152     0.045     0.000     0.000
    0.362    0.8709     0.482     0.152     0.045     0.000     0.000
    0.384    0.8570     0.439     0.233     0.012     0.000     0.000
    0.406    0.8722     0.429     0.247     0.008     0.000     0.000
    0.428    0.8719     0.304     0.075     0.155     0.000     0.000
    0.450    0.8393     0.203     0.043     0.203     0.000     0.000
    0.472    0.7964     0.209     0.055     0.197     0.000     0.000
    0.495    0.7833     0.488     0.151     0.040     0.000     0.000
    0.517    0.7784     0.484     0.150     0.037     0.000     0.000
    0.539    0.7817     0.491     0.148     0.036     0.000     0.000
    0.561    0.7832     0.482     0.147     0.043     0.000     0.000
    0.583    0.7871     0.469     0.141     0.052     0.000     0.000
    0.605    0.7934     0.415     0.118     0.089     0.000     0.000
    0.627    0.7980     0.428     0.119     0.079     0.000     0.000
 
# Band-Index  304
    0.627    0.8932     0.712     0.096     0.013     0.000     0.000
    0.605    0.8789     0.740     0.100     0.003     0.000     0.000
    0.583    0.8568     0.761     0.093     0.000     0.000     0.000
    0.561    0.8302     0.762     0.089     0.002     0.000     0.000
    0.539    0.7980     0.759     0.086     0.005     0.000     0.000
    0.517    0.7831     0.735     0.081     0.012     0.000     0.000
    0.495    0.7877     0.662     0.086     0.039     0.000     0.000
    0.472    0.7983     0.535     0.085     0.083     0.000     0.000
    0.450    0.8401     0.440     0.078     0.119     0.000     0.000
    0.428    0.8727     0.468     0.177     0.034     0.000     0.000
    0.406    0.8732     0.479     0.198     0.012     0.000     0.000
    0.384    0.8595     0.477     0.208     0.012     0.000     0.000
    0.362    0.8728     0.473     0.206     0.011     0.000     0.000
    0.362    0.8728     0.471     0.207     0.011     0.000     0.000
    0.351    0.8690     0.468     0.216     0.010     0.000     0.000
    0.340    0.8668     0.464     0.216     0.009     0.000     0.000
    0.329    0.8606     0.462     0.217     0.009     0.000     0.000
    0.318    0.8534     0.678     0.089     0.031     0.000     0.000
    0.307    0.8452     0.582     0.158     0.012     0.000     0.000
    0.296    0.8370     0.498     0.174     0.027     0.000     0.000
    0.285    0.8293     0.472     0.154     0.050     0.000     0.000
    0.274    0.8128     0.469     0.149     0.050     0.000     0.000
    0.263    0.8087     0.483     0.151     0.046     0.000     0.000
    0.252    0.8087     0.488     0.162     0.036     0.000     0.000
    0.241    0.8095     0.486     0.161     0.038     0.000     0.000
    0.230    0.8104     0.485     0.162     0.042     0.000     0.000
    0.230    0.8104     0.485     0.162     0.042     0.000     0.000
    0.210    0.7950     0.479     0.192     0.024     0.000     0.000
    0.191    0.7811     0.432     0.246     0.008     0.000     0.000
    0.172    0.7704     0.309     0.077     0.157     0.000     0.000
    0.153    0.7749     0.202     0.046     0.203     0.000     0.000
    0.134    0.7865     0.303     0.088     0.146     0.000     0.000
    0.115    0.7994     0.501     0.160     0.032     0.000     0.000
    0.096    0.8158     0.495     0.154     0.034     0.000     0.000
    0.077    0.8347     0.713     0.080     0.028     0.000     0.000
    0.057    0.8540     0.730     0.088     0.020     0.000     0.000
    0.038    0.8712     0.750     0.099     0.008     0.000     0.000
    0.019    0.8851     0.750     0.107     0.000     0.000     0.000
    0.000    0.8932     0.710     0.096     0.013     0.000     0.000
 
# Band-Index  305
    0.000    0.8933     0.713     0.097     0.014     0.000     0.000
    0.019    0.8853     0.742     0.098     0.003     0.000     0.000
    0.038    0.8714     0.761     0.095     0.000     0.000     0.000
    0.057    0.8541     0.765     0.090     0.006     0.000     0.000
    0.077    0.8348     0.762     0.088     0.010     0.000     0.000
    0.096    0.8161     0.734     0.090     0.018     0.000     0.000
    0.115    0.7998     0.659     0.089     0.041     0.000     0.000
    0.134    0.8002     0.106     0.012     0.250     0.000     0.000
    0.153    0.8484     0.126     0.028     0.243     0.000     0.000
    0.172    0.8648     0.462     0.216     0.012     0.000     0.000
    0.191    0.8464     0.464     0.215     0.013     0.000     0.000
    0.210    0.8281     0.468     0.212     0.013     0.000     0.000
    0.230    0.8109     0.473     0.208     0.012     0.000     0.000
    0.230    0.8109     0.472     0.207     0.012     0.000     0.000
    0.241    0.8130     0.477     0.199     0.010     0.000     0.000
    0.252    0.8163     0.482     0.197     0.010     0.000     0.000
    0.263    0.8204     0.480     0.197     0.011     0.000     0.000
    0.274    0.8254     0.487     0.190     0.016     0.000     0.000
    0.285    0.8330     0.466     0.169     0.045     0.000     0.000
    0.296    0.8420     0.426     0.129     0.075     0.000     0.000
    0.307    0.8513     0.438     0.130     0.076     0.000     0.000
    0.318    0.8590     0.457     0.139     0.067     0.000     0.000
    0.329    0.8655     0.477     0.146     0.051     0.000     0.000
    0.340    0.8706     0.466     0.188     0.033     0.000     0.000
    0.351    0.8730     0.499     0.167     0.034     0.000     0.000
    0.362    0.8756     0.482     0.160     0.044     0.000     0.000
    0.362    0.8756     0.482     0.160     0.044     0.000     0.000
    0.384    0.8810     0.476     0.153     0.050     0.000     0.000
    0.406    0.8850     0.421     0.126     0.085     0.000     0.000
    0.428    0.8889     0.425     0.252     0.008     0.000     0.000
    0.450    0.8938     0.768     0.108     0.000     0.000     0.000
    0.472    0.8850     0.781     0.102     0.000     0.000     0.000
    0.495    0.8792     0.791     0.098     0.000     0.000     0.000
    0.517    0.8766     0.796     0.093     0.000     0.000     0.000
    0.539    0.8773     0.799     0.087     0.000     0.000     0.000
    0.561    0.8813     0.801     0.087     0.000     0.000     0.000
    0.583    0.8882     0.798     0.085     0.000     0.000     0.000
    0.605    0.8908     0.718     0.103     0.003     0.000     0.000
    0.627    0.8933     0.713     0.097     0.013     0.000     0.000
 
# Band-Index  306
    0.627    0.9071     0.761     0.089     0.008     0.000     0.000
    0.605    0.8984     0.759     0.085     0.004     0.000     0.000
    0.583    0.8961     0.733     0.101     0.004     0.000     0.000
    0.561    0.8998     0.722     0.106     0.003     0.000     0.000
    0.539    0.9007     0.635     0.143     0.006     0.000     0.000
    0.517    0.9019     0.453     0.223     0.009     0.000     0.000
    0.495    0.9054     0.452     0.222     0.011     0.000     0.000
    0.472    0.9118     0.455     0.218     0.011     0.000     0.000
    0.450    0.9055     0.459     0.217     0.012     0.000     0.000
    0.428    0.8900     0.463     0.219     0.012     0.000     0.000
    0.406    0.8865     0.462     0.214     0.012     0.000     0.000
    0.384    0.8838     0.468     0.213     0.012     0.000     0.000
    0.362    0.8792     0.472     0.212     0.012     0.000     0.000
    0.362    0.8792     0.472     0.212     0.012     0.000     0.000
    0.351    0.8765     0.475     0.207     0.011     0.000     0.000
    0.340    0.8721     0.481     0.207     0.012     0.000     0.000
    0.329    0.8862     0.482     0.197     0.014     0.000     0.000
    0.318    0.8886     0.480     0.192     0.025     0.000     0.000
    0.307    0.8701     0.622     0.123     0.027     0.000     0.000
    0.296    0.8515     0.738     0.098     0.008     0.000     0.000
    0.285    0.8337     0.756     0.102     0.001     0.000     0.000
    0.274    0.8264     0.758     0.104     0.000     0.000     0.000
    0.263    0.8213     0.425     0.252     0.009     0.000     0.000
    0.252    0.8172     0.455     0.215     0.022     0.000     0.000
    0.241    0.8139     0.499     0.157     0.034     0.000     0.000
    0.230    0.8119     0.502     0.165     0.033     0.000     0.000
    0.230    0.8119     0.503     0.165     0.033     0.000     0.000
    0.210    0.8286     0.473     0.149     0.050     0.000     0.000
    0.191    0.8469     0.413     0.125     0.090     0.000     0.000
    0.172    0.8653     0.428     0.248     0.008     0.000     0.000
    0.153    0.8827     0.429     0.245     0.009     0.000     0.000
    0.134    0.8997     0.748     0.097     0.015     0.000     0.000
    0.115    0.9155     0.751     0.094     0.020     0.000     0.000
    0.096    0.9297     0.750     0.092     0.024     0.000     0.000
    0.077    0.9406     0.740     0.092     0.022     0.000     0.000
    0.057    0.9261     0.729     0.093     0.018     0.000     0.000
    0.038    0.9135     0.717     0.103     0.004     0.000     0.000
    0.019    0.9066     0.789     0.085     0.000     0.000     0.000
    0.000    0.9071     0.760     0.088     0.008     0.000     0.000
 
# Band-Index  307
    0.000    0.9072     0.760     0.084     0.009     0.000     0.000
    0.019    0.9066     0.761     0.093     0.008     0.000     0.000
    0.038    0.9136     0.734     0.099     0.004     0.000     0.000
    0.057    0.9262     0.723     0.109     0.001     0.000     0.000
    0.077    0.9408     0.650     0.137     0.006     0.000     0.000
    0.096    0.9304     0.452     0.225     0.009     0.000     0.000
    0.115    0.9161     0.456     0.221     0.012     0.000     0.000
    0.134    0.9003     0.459     0.219     0.013     0.000     0.000
    0.153    0.8833     0.458     0.219     0.013     0.000     0.000
    0.172    0.8937     0.169     0.040     0.221     0.000     0.000
    0.191    0.9308     0.239     0.056     0.186     0.000     0.000
    0.210    0.9541     0.330     0.083     0.137     0.000     0.000
    0.230    0.9614     0.373     0.099     0.110     0.000     0.000
    0.230    0.9614     0.374     0.099     0.110     0.000     0.000
    0.241    0.9606     0.378     0.099     0.109     0.000     0.000
    0.252    0.9582     0.387     0.101     0.107     0.000     0.000
    0.263    0.9541     0.397     0.106     0.097     0.000     0.000
    0.274    0.9487     0.412     0.114     0.094     0.000     0.000
    0.285    0.9418     0.424     0.121     0.087     0.000     0.000
    0.296    0.9338     0.440     0.136     0.067     0.000     0.000
    0.307    0.9181     0.417     0.260     0.014     0.000     0.000
    0.318    0.9018     0.421     0.255     0.013     0.000     0.000
    0.329    0.9050     0.501     0.144     0.050     0.000     0.000
    0.340    0.8947     0.479     0.151     0.051     0.000     0.000
    0.351    0.8844     0.481     0.154     0.043     0.000     0.000
    0.362    0.8803     0.499     0.160     0.035     0.000     0.000
    0.362    0.8803     0.498     0.160     0.035     0.000     0.000
    0.384    0.8899     0.494     0.157     0.045     0.000     0.000
    0.406    0.8961     0.482     0.162     0.042     0.000     0.000
    0.428    0.9026     0.506     0.175     0.025     0.000     0.000
    0.450    0.9066     0.433     0.244     0.008     0.000     0.000
    0.472    0.9164     0.489     0.192     0.015     0.000     0.000
    0.495    0.9228     0.482     0.190     0.018     0.000     0.000
    0.517    0.9291     0.475     0.200     0.015     0.000     0.000
    0.539    0.9360     0.468     0.206     0.012     0.000     0.000
    0.561    0.9416     0.613     0.123     0.022     0.000     0.000
    0.583    0.9300     0.677     0.100     0.019     0.000     0.000
    0.605    0.9155     0.746     0.084     0.017     0.000     0.000
    0.627    0.9072     0.758     0.083     0.009     0.000     0.000
 
# Band-Index  308
    0.627    0.9109     0.773     0.081     0.003     0.000     0.000
    0.605    0.9204     0.734     0.086     0.018     0.000     0.000
    0.583    0.9314     0.696     0.084     0.027     0.000     0.000
    0.561    0.9435     0.462     0.210     0.015     0.000     0.000
    0.539    0.9380     0.530     0.185     0.011     0.000     0.000
    0.517    0.9313     0.480     0.193     0.016     0.000     0.000
    0.495    0.9253     0.485     0.189     0.016     0.000     0.000
    0.472    0.9189     0.491     0.173     0.026     0.000     0.000
    0.450    0.9103     0.493     0.162     0.035     0.000     0.000
    0.428    0.9044     0.491     0.153     0.040     0.000     0.000
    0.406    0.8983     0.480     0.140     0.049     0.000     0.000
    0.384    0.8913     0.451     0.129     0.072     0.000     0.000
    0.362    0.8824     0.439     0.118     0.083     0.000     0.000
    0.362    0.8824     0.439     0.119     0.083     0.000     0.000
    0.351    0.8917     0.441     0.120     0.082     0.000     0.000
    0.340    0.9030     0.446     0.122     0.078     0.000     0.000
    0.329    0.9066     0.458     0.129     0.071     0.000     0.000
    0.318    0.9153     0.463     0.139     0.065     0.000     0.000
    0.307    0.9249     0.411     0.269     0.012     0.000     0.000
    0.296    0.9351     0.411     0.260     0.011     0.000     0.000
    0.285    0.9526     0.450     0.134     0.066     0.000     0.000
    0.274    0.9652     0.462     0.140     0.057     0.000     0.000
    0.263    0.9726     0.724     0.112     0.006     0.000     0.000
    0.252    0.9782     0.501     0.167     0.040     0.000     0.000
    0.241    0.9817     0.503     0.167     0.041     0.000     0.000
    0.230    0.9829     0.506     0.164     0.033     0.000     0.000
    0.230    0.9829     0.506     0.164     0.033     0.000     0.000
    0.210    0.9795     0.495     0.161     0.036     0.000     0.000
    0.191    0.9721     0.492     0.172     0.033     0.000     0.000
    0.172    0.9639     0.653     0.134     0.006     0.000     0.000
    0.153    0.9562     0.485     0.194     0.020     0.000     0.000
    0.134    0.9498     0.480     0.196     0.017     0.000     0.000
    0.115    0.9455     0.481     0.195     0.019     0.000     0.000
    0.096    0.9437     0.475     0.200     0.014     0.000     0.000
    0.077    0.9430     0.465     0.207     0.012     0.000     0.000
    0.057    0.9488     0.529     0.176     0.015     0.000     0.000
    0.038    0.9399     0.690     0.101     0.020     0.000     0.000
    0.019    0.9236     0.724     0.093     0.016     0.000     0.000
    0.000    0.9109     0.778     0.079     0.003     0.000     0.000
 
# Band-Index  309
    0.000    0.9111     0.774     0.079     0.012     0.000     0.000
    0.019    0.9238     0.731     0.086     0.021     0.000     0.000
    0.038    0.9402     0.697     0.080     0.032     0.000     0.000
    0.057    0.9528     0.587     0.123     0.040     0.000     0.000
    0.077    0.9441     0.518     0.191     0.009     0.000     0.000
    0.096    0.9576     0.728     0.107     0.005     0.000     0.000
    0.115    0.9693     0.506     0.096     0.081     0.000     0.000
    0.134    0.9705     0.490     0.103     0.079     0.000     0.000
    0.153    0.9722     0.498     0.108     0.070     0.000     0.000
    0.172    0.9754     0.513     0.119     0.057     0.000     0.000
    0.191    0.9803     0.538     0.124     0.046     0.000     0.000
    0.210    0.9870     0.561     0.132     0.035     0.000     0.000
    0.230    0.9930     0.581     0.133     0.031     0.000     0.000
    0.230    0.9930     0.582     0.133     0.031     0.000     0.000
    0.241    0.9910     0.568     0.133     0.039     0.000     0.000
    0.252    0.9901     0.546     0.130     0.047     0.000     0.000
    0.263    0.9893     0.404     0.272     0.008     0.000     0.000
    0.274    0.9708     0.404     0.270     0.010     0.000     0.000
    0.285    0.9566     0.473     0.142     0.060     0.000     0.000
    0.296    0.9469     0.481     0.147     0.051     0.000     0.000
    0.307    0.9365     0.487     0.154     0.042     0.000     0.000
    0.318    0.9255     0.493     0.161     0.042     0.000     0.000
    0.329    0.9144     0.498     0.166     0.041     0.000     0.000
    0.340    0.9228     0.747     0.108     0.000     0.000     0.000
    0.351    0.9358     0.741     0.120     0.000     0.000     0.000
    0.362    0.9410     0.736     0.117     0.000     0.000     0.000
    0.362    0.9411     0.737     0.118     0.000     0.000     0.000
    0.384    0.9314     0.744     0.109     0.000     0.000     0.000
    0.406    0.9178     0.750     0.107     0.000     0.000     0.000
    0.428    0.9063     0.586     0.156     0.018     0.000     0.000
    0.450    0.9130     0.487     0.189     0.018     0.000     0.000
    0.472    0.9225     0.434     0.248     0.011     0.000     0.000
    0.495    0.9374     0.427     0.244     0.008     0.000     0.000
    0.517    0.9507     0.431     0.243     0.008     0.000     0.000
    0.539    0.9551     0.582     0.148     0.018     0.000     0.000
    0.561    0.9452     0.578     0.150     0.017     0.000     0.000
    0.583    0.9531     0.651     0.102     0.031     0.000     0.000
    0.605    0.9294     0.728     0.081     0.024     0.000     0.000
    0.627    0.9111     0.773     0.081     0.012     0.000     0.000
 
# Band-Index  310
    0.627    0.9807     0.431     0.234     0.011     0.000     0.000
    0.605    0.9674     0.445     0.229     0.016     0.000     0.000
    0.583    0.9547     0.452     0.220     0.016     0.000     0.000
    0.561    0.9462     0.614     0.102     0.043     0.000     0.000
    0.539    0.9581     0.482     0.200     0.013     0.000     0.000
    0.517    0.9523     0.728     0.107     0.005     0.000     0.000
    0.495    0.9389     0.503     0.098     0.083     0.000     0.000
    0.472    0.9238     0.493     0.102     0.082     0.000     0.000
    0.450    0.9209     0.498     0.107     0.072     0.000     0.000
    0.428    0.9322     0.515     0.116     0.057     0.000     0.000
    0.406    0.9446     0.534     0.121     0.046     0.000     0.000
    0.384    0.9561     0.557     0.124     0.036     0.000     0.000
    0.362    0.9595     0.579     0.129     0.030     0.000     0.000
    0.362    0.9595     0.580     0.129     0.030     0.000     0.000
    0.351    0.9617     0.565     0.136     0.043     0.000     0.000
    0.340    0.9678     0.540     0.122     0.049     0.000     0.000
    0.329    0.9752     0.523     0.122     0.056     0.000     0.000
    0.318    0.9829     0.491     0.109     0.077     0.000     0.000
    0.307    0.9907     0.656     0.121     0.023     0.000     0.000
    0.296    0.9983     0.706     0.121     0.000     0.000     0.000
    0.285    1.0056     0.711     0.120     0.000     0.000     0.000
    0.274    0.9974     0.714     0.116     0.000     0.000     0.000
    0.263    0.9921     0.719     0.116     0.000     0.000     0.000
    0.252    0.9944     0.723     0.122     0.000     0.000     0.000
    0.241    0.9940     0.730     0.121     0.000     0.000     0.000
    0.230    0.9944     0.733     0.115     0.000     0.000     0.000
    0.230    0.9944     0.733     0.115     0.000     0.000     0.000
    0.210    0.9876     0.735     0.107     0.000     0.000     0.000
    0.191    0.9809     0.739     0.107     0.000     0.000     0.000
    0.172    0.9760     0.745     0.099     0.003     0.000     0.000
    0.153    0.9728     0.750     0.093     0.010     0.000     0.000
    0.134    0.9711     0.431     0.247     0.010     0.000     0.000
    0.115    0.9699     0.426     0.249     0.008     0.000     0.000
    0.096    0.9578     0.429     0.247     0.008     0.000     0.000
    0.077    0.9455     0.590     0.145     0.018     0.000     0.000
    0.057    0.9535     0.467     0.210     0.011     0.000     0.000
    0.038    0.9568     0.489     0.200     0.016     0.000     0.000
    0.019    0.9684     0.443     0.226     0.010     0.000     0.000
    0.000    0.9807     0.432     0.234     0.011     0.000     0.000
 
# Band-Index  311
    0.000    0.9839     0.432     0.237     0.012     0.000     0.000
    0.019    0.9747     0.438     0.235     0.009     0.000     0.000
    0.038    0.9651     0.443     0.230     0.011     0.000     0.000
    0.057    0.9552     0.496     0.188     0.020     0.000     0.000
    0.077    0.9626     0.586     0.088     0.064     0.000     0.000
    0.096    0.9673     0.533     0.089     0.078     0.000     0.000
    0.115    0.9737     0.727     0.112     0.006     0.000     0.000
    0.134    0.9893     0.728     0.114     0.007     0.000     0.000
    0.153    1.0041     0.717     0.116     0.008     0.000     0.000
    0.172    1.0173     0.707     0.123     0.008     0.000     0.000
    0.191    1.0152     0.621     0.135     0.022     0.000     0.000
    0.210    1.0054     0.599     0.132     0.033     0.000     0.000
    0.230    0.9976     0.580     0.130     0.029     0.000     0.000
    0.230    0.9976     0.580     0.130     0.029     0.000     0.000
    0.241    1.0005     0.591     0.135     0.025     0.000     0.000
    0.252    1.0050     0.521     0.189     0.017     0.000     0.000
    0.263    0.9976     0.517     0.119     0.064     0.000     0.000
    0.274    1.0043     0.492     0.105     0.083     0.000     0.000
    0.285    1.0065     0.512     0.107     0.079     0.000     0.000
    0.296    1.0185     0.454     0.086     0.108     0.000     0.000
    0.307    1.0277     0.667     0.118     0.028     0.000     0.000
    0.318    1.0203     0.708     0.118     0.014     0.000     0.000
    0.329    1.0125     0.715     0.117     0.015     0.000     0.000
    0.340    1.0052     0.718     0.120     0.015     0.000     0.000
    0.351    0.9994     0.720     0.110     0.015     0.000     0.000
    0.362    0.9967     0.723     0.106     0.015     0.000     0.000
    0.362    0.9967     0.723     0.106     0.015     0.000     0.000
    0.384    1.0083     0.714     0.118     0.015     0.000     0.000
    0.406    1.0286     0.688     0.125     0.010     0.000     0.000
    0.428    1.0421     0.620     0.139     0.014     0.000     0.000
    0.450    1.0265     0.618     0.144     0.010     0.000     0.000
    0.472    1.0090     0.605     0.148     0.020     0.000     0.000
    0.495    0.9906     0.600     0.145     0.018     0.000     0.000
    0.517    0.9727     0.593     0.147     0.016     0.000     0.000
    0.539    0.9633     0.449     0.232     0.011     0.000     0.000
    0.561    0.9716     0.431     0.243     0.008     0.000     0.000
    0.583    0.9563     0.462     0.213     0.011     0.000     0.000
    0.605    0.9689     0.444     0.227     0.009     0.000     0.000
    0.627    0.9839     0.432     0.239     0.011     0.000     0.000
 
# Band-Index  312
    0.627    0.9843     0.433     0.242     0.012     0.000     0.000
    0.605    0.9819     0.436     0.233     0.008     0.000     0.000
    0.583    0.9780     0.442     0.232     0.010     0.000     0.000
    0.561    0.9734     0.486     0.201     0.020     0.000     0.000
    0.539    0.9648     0.588     0.086     0.062     0.000     0.000
    0.517    0.9753     0.535     0.092     0.081     0.000     0.000
    0.495    0.9929     0.730     0.108     0.005     0.000     0.000
    0.472    1.0109     0.728     0.112     0.007     0.000     0.000
    0.450    1.0283     0.720     0.115     0.007     0.000     0.000
    0.428    1.0433     0.707     0.121     0.008     0.000     0.000
    0.406    1.0553     0.625     0.134     0.019     0.000     0.000
    0.384    1.0643     0.600     0.132     0.029     0.000     0.000
    0.362    1.0673     0.574     0.129     0.036     0.000     0.000
    0.362    1.0673     0.575     0.129     0.036     0.000     0.000
    0.351    1.0666     0.589     0.133     0.032     0.000     0.000
    0.340    1.0641     0.598     0.132     0.020     0.000     0.000
    0.329    1.0597     0.614     0.132     0.016     0.000     0.000
    0.318    1.0497     0.690     0.128     0.003     0.000     0.000
    0.307    1.0350     0.473     0.095     0.096     0.000     0.000
    0.296    1.0283     0.467     0.084     0.103     0.000     0.000
    0.285    1.0149     0.494     0.083     0.098     0.000     0.000
    0.274    1.0132     0.504     0.083     0.094     0.000     0.000
    0.263    1.0144     0.663     0.133     0.010     0.000     0.000
    0.252    1.0070     0.669     0.126     0.006     0.000     0.000
    0.241    1.0018     0.675     0.132     0.006     0.000     0.000
    0.230    0.9985     0.675     0.124     0.006     0.000     0.000
    0.230    0.9985     0.676     0.124     0.006     0.000     0.000
    0.210    1.0056     0.668     0.135     0.006     0.000     0.000
    0.191    1.0154     0.646     0.137     0.009     0.000     0.000
    0.172    1.0175     0.606     0.128     0.024     0.000     0.000
    0.153    1.0042     0.615     0.145     0.012     0.000     0.000
    0.134    0.9894     0.609     0.148     0.017     0.000     0.000
    0.115    0.9738     0.599     0.148     0.018     0.000     0.000
    0.096    0.9678     0.598     0.143     0.018     0.000     0.000
    0.077    0.9630     0.450     0.235     0.008     0.000     0.000
    0.057    0.9557     0.434     0.240     0.008     0.000     0.000
    0.038    0.9658     0.431     0.240     0.010     0.000     0.000
    0.019    0.9754     0.432     0.237     0.011     0.000     0.000
    0.000    0.9843     0.431     0.245     0.013     0.000     0.000
 
# Band-Index  313
    0.000    0.9847     0.436     0.239     0.011     0.000     0.000
    0.019    0.9925     0.426     0.242     0.008     0.000     0.000
    0.038    1.0006     0.424     0.250     0.009     0.000     0.000
    0.057    1.0071     0.498     0.118     0.071     0.000     0.000
    0.077    1.0129     0.541     0.123     0.053     0.000     0.000
    0.096    1.0229     0.413     0.264     0.008     0.000     0.000
    0.115    1.0294     0.404     0.272     0.009     0.000     0.000
    0.134    1.0350     0.412     0.270     0.008     0.000     0.000
    0.153    1.0344     0.637     0.148     0.013     0.000     0.000
    0.172    1.0253     0.641     0.133     0.014     0.000     0.000
    0.191    1.0283     0.694     0.125     0.007     0.000     0.000
    0.210    1.0356     0.682     0.132     0.008     0.000     0.000
    0.230    1.0383     0.680     0.135     0.008     0.000     0.000
    0.230    1.0383     0.677     0.134     0.008     0.000     0.000
    0.241    1.0301     0.395     0.279     0.009     0.000     0.000
    0.252    1.0123     0.480     0.220     0.012     0.000     0.000
    0.263    1.0158     0.610     0.130     0.018     0.000     0.000
    0.274    1.0226     0.623     0.136     0.016     0.000     0.000
    0.285    1.0311     0.630     0.136     0.012     0.000     0.000
    0.296    1.0375     0.692     0.123     0.016     0.000     0.000
    0.307    1.0431     0.516     0.093     0.086     0.000     0.000
    0.318    1.0534     0.641     0.129     0.017     0.000     0.000
    0.329    1.0604     0.645     0.123     0.020     0.000     0.000
    0.340    1.0655     0.667     0.132     0.009     0.000     0.000
    0.351    1.0684     0.674     0.125     0.004     0.000     0.000
    0.362    1.0690     0.674     0.131     0.005     0.000     0.000
    0.362    1.0690     0.674     0.130     0.005     0.000     0.000
    0.384    1.0658     0.665     0.138     0.008     0.000     0.000
    0.406    1.0567     0.643     0.136     0.011     0.000     0.000
    0.428    1.0443     0.626     0.136     0.021     0.000     0.000
    0.450    1.0400     0.566     0.142     0.047     0.000     0.000
    0.472    1.0425     0.621     0.140     0.027     0.000     0.000
    0.495    1.0356     0.669     0.075     0.050     0.000     0.000
    0.517    1.0187     0.676     0.075     0.047     0.000     0.000
    0.539    0.9990     0.679     0.079     0.041     0.000     0.000
    0.561    0.9770     0.683     0.076     0.041     0.000     0.000
    0.583    0.9800     0.430     0.238     0.008     0.000     0.000
    0.605    0.9840     0.434     0.241     0.008     0.000     0.000
    0.627    0.9847     0.434     0.238     0.011     0.000     0.000
 
# Band-Index  314
    0.627    0.9851     0.431     0.240     0.010     0.000     0.000
    0.605    1.0032     0.429     0.242     0.010     0.000     0.000
    0.583    1.0029     0.422     0.248     0.011     0.000     0.000
    0.561    1.0046     0.486     0.136     0.072     0.000     0.000
    0.539    1.0190     0.536     0.125     0.057     0.000     0.000
    0.517    1.0365     0.430     0.248     0.017     0.000     0.000
